Fecha;Hora;Gi;Ta;PFV
2015-4-4;5;0;11;0
2015-4-4;6;0;10,7;0
2015-4-4;7;19;11,5;4,35
2015-4-4;8;230;13,8;50,3
2015-4-4;9;369;15,5;78,16
2015-4-4;10;392;16,6;82,24
2015-4-4;11;686;18,3;135,36
2015-4-4;12;741;19,6;143,7
2015-4-4;13;781;20,7;149,4
2015-4-4;14;735;21,3;141,35
2015-4-4;15;518;21,5;103,58
2015-4-4;16;370;21,1;76,13
2015-4-4;17;310;20,6;64,63
2015-4-4;18;149;19,6;32,09
2015-4-4;19;26;18,5;5,75
2015-4-4;20;0;17,6;0
2015-4-4;21;0;16,7;0
2015-4-4;22;0;15,8;0
2015-4-4;23;0;14,9;0
2015-4-4;24;0;14;0
2015-4-5;1;0;13,2;0
2015-4-5;2;0;12,2;0
2015-4-5;3;0;11,3;0
2015-4-5;4;0;10,3;0
2015-4-5;5;0;9,4;0
2015-4-5;6;0;8,4;0
2015-4-5;7;26;9,5;6
2015-4-5;8;176;11,1;39,35
2015-4-5;9;312;12,6;67,71
2015-4-5;10;665;15,1;134,01
2015-4-5;11;632;16,5;127,16
2015-4-5;12;551;17,2;112,07
2015-4-5;13;581;17,7;117,23
2015-4-5;14;916;18,9;172,5
2015-4-5;15;660;19,2;130,21
2015-4-5;16;525;19,2;106,15
2015-4-5;17;488;19;99,43
2015-4-5;18;219;18,1;46,97
2015-4-5;19;21;16,6;4,69
2015-4-5;20;0;16,2;0
2015-4-5;21;0;15,7;0
2015-4-5;22;0;15,2;0
2015-4-5;23;0;14,7;0
2015-4-5;24;0;14,2;0
2015-4-6;1;0;14,1;0
2015-4-6;2;0;14;0
2015-4-6;3;0;13,9;0
2015-4-6;4;0;13,8;0
2015-4-6;5;0;13,7;0
2015-4-6;6;0;13,6;0
2015-4-6;7;23;14,5;5,19
2015-4-6;8;102;15,4;22,61
2015-4-6;9;274;17;58,54
2015-4-6;10;365;18,3;76,27
2015-4-6;11;323;18,9;67,78
2015-4-6;12;700;20,5;136,11
2015-4-6;13;341;20,8;70,64
2015-4-6;14;383;21,1;78,63
2015-4-6;15;252;20,9;52,99
2015-4-6;16;313;20,9;65,12
2015-4-6;17;206;20,6;43,72
2015-4-6;18;71;19,8;15,48
2015-4-6;19;16;19;3,53
2015-4-6;20;0;18,4;0
2015-4-6;21;0;17,9;0
2015-4-6;22;0;17,3;0
2015-4-6;23;0;16,7;0
2015-4-6;24;0;16,2;0
2015-4-7;1;0;15,6;0
2015-4-7;2;0;15,1;0
2015-4-7;3;0;14,6;0
2015-4-7;4;0;14,1;0
2015-4-7;5;0;13,5;0
2015-4-7;6;0;13;0
2015-4-7;7;1;13,1;0,23
2015-4-7;8;77;14,2;17,23
2015-4-7;9;127;15,1;28,07
2015-4-7;10;267;16,5;57,26
2015-4-7;11;246;17,2;52,76
2015-4-7;12;476;18,6;97,39
2015-4-7;13;329;19,1;68,89
2015-4-7;14;369;19,6;76,54
2015-4-7;15;592;20,5;117,43
2015-4-7;16;204;20,3;43,38
2015-4-7;17;405;20,5;83,08
2015-4-7;18;220;20,3;46,66
2015-4-7;19;22;19,5;4,84
2015-4-7;20;0;18,4;0
2015-4-7;21;0;17,3;0
2015-4-7;22;0;16,3;0
2015-4-7;23;0;15,2;0
2015-4-7;24;0;14,1;0
2015-4-8;1;0;13;0
2015-4-8;2;0;11,8;0
2015-4-8;3;0;10,6;0
2015-4-8;4;0;9,4;0
2015-4-8;5;0;8,3;0
2015-4-8;6;0;7,1;0
2015-4-8;7;10;7,3;2,34
2015-4-8;8;195;9,6;43,77
2015-4-8;9;456;12;96,87
2015-4-8;10;706;14,4;141,75
2015-4-8;11;925;16,7;176,09
2015-4-8;12;1016;18,5;188,09
2015-4-8;13;1083;19,9;196,23
2015-4-8;14;1069;20,9;193,09
2015-4-8;15;954;21,5;175,68
2015-4-8;16;757;21,5;144,81
2015-4-8;17;533;20,9;106,64
2015-4-8;18;243;19,6;51,51
2015-4-8;19;25;17,8;5,55
2015-4-8;20;0;17,3;0
2015-4-8;21;0;16,7;0
2015-4-8;22;0;16,2;0
2015-4-8;23;0;15,7;0
2015-4-8;24;0;15,1;0
2015-4-9;1;0;15;0
2015-4-9;2;0;14,7;0
2015-4-9;3;0;14,5;0
2015-4-9;4;0;14,2;0
2015-4-9;5;0;13,9;0
2015-4-9;6;0;13,7;0
2015-4-9;7;25;14,5;5,63
2015-4-9;8;127;16;27,95
2015-4-9;9;288;17,9;61,11
2015-4-9;10;400;19,5;82,56
2015-4-9;11;295;20;61,85
2015-4-9;12;345;20,6;71,49
2015-4-9;13;755;22,2;143,92
2015-4-9;14;603;23;117,75
2015-4-9;15;282;22,6;58,47
2015-4-9;16;334;22,6;68,62
2015-4-9;17;311;22,4;64,23
2015-4-9;18;188;21,7;39,8
2015-4-9;19;31;20,6;6,78
2015-4-9;20;0;20,1;0
2015-4-9;21;0;19,5;0
2015-4-9;22;0;19;0
2015-4-9;23;0;18,5;0
2015-4-9;24;0;18;0
2015-4-10;1;0;17,8;0
2015-4-10;2;0;17,7;0
2015-4-10;3;0;17,6;0
2015-4-10;4;0;17,5;0
2015-4-10;5;0;17,4;0
2015-4-10;6;0;17,3;0
2015-4-10;7;19;17,8;4,22
2015-4-10;8;71;18,4;15,59
2015-4-10;9;98;18,9;21,36
2015-4-10;10;363;20,4;75,06
2015-4-10;11;326;21,3;67,53
2015-4-10;12;429;22,2;86,85
2015-4-10;13;243;22,3;50,81
2015-4-10;14;281;22,6;58,28
2015-4-10;15;94;22,1;20,18
2015-4-10;16;78;21,6;16,83
2015-4-10;17;35;21,1;7,63
2015-4-10;18;50;20,8;10,89
2015-4-10;19;17;20,3;3,73
2015-4-10;20;0;19,9;0
2015-4-10;21;0;19,4;0
2015-4-10;22;0;18,9;0
2015-4-10;23;0;18,4;0
2015-4-10;24;0;17,9;0
2015-4-11;1;0;16,4;0
2015-4-11;2;0;14,8;0
2015-4-11;3;0;13,2;0
2015-4-11;4;0;11,6;0
2015-4-11;5;0;10;0
2015-4-11;6;0;8,4;0
2015-4-11;7;27;9,2;6,24
2015-4-11;8;152;10,7;34,18
2015-4-11;9;458;13,3;96,62
2015-4-11;10;707;15,8;140,86
2015-4-11;11;832;17,7;160,29
2015-4-11;12;870;19,1;165,11
2015-4-11;13;912;20,2;170,61
2015-4-11;14;874;20,9;164,05
2015-4-11;15;867;21,4;162,49
2015-4-11;16;547;21,2;108,98
2015-4-11;17;449;20,6;91,34
2015-4-11;18;203;19,5;43,35
2015-4-11;19;27;17,9;5,98
2015-4-11;20;0;16,6;0
2015-4-11;21;0;15,3;0
2015-4-11;22;0;14,1;0
2015-4-11;23;0;12,8;0
2015-4-11;24;0;11,5;0
2015-4-12;1;0;10,5;0
2015-4-12;2;0;9,5;0
2015-4-12;3;0;8,4;0
2015-4-12;4;0;7,3;0
2015-4-12;5;0;6,3;0
2015-4-12;6;0;5,2;0
2015-4-12;7;28;6,1;6,56
2015-4-12;8;223;8,5;50,1
2015-4-12;9;515;11,2;108,74
2015-4-12;10;765;13,8;152,45
2015-4-12;11;963;16;182,72
2015-4-12;12;1084;17,9;198,7
2015-4-12;13;1130;19,3;203,55
2015-4-12;14;1087;20,3;196,33
2015-4-12;15;963;20,7;177,85
2015-4-12;16;765;20,7;146,78
2015-4-12;17;513;19,9;103,56
2015-4-12;18;242;18,5;51,6
2015-4-12;19;26;16,7;5,8
2015-4-12;20;0;16;0
2015-4-12;21;0;15,3;0
2015-4-12;22;0;14,6;0
2015-4-12;23;0;13,9;0
2015-4-12;24;0;13,2;0
2015-4-13;1;0;12,9;0
2015-4-13;2;0;12,6;0
2015-4-13;3;0;12,3;0
2015-4-13;4;0;12;0
2015-4-13;5;0;11,7;0
2015-4-13;6;0;11,4;0
2015-4-13;7;6;11,6;1,38
2015-4-13;8;41;12,1;9,32
2015-4-13;9;98;12,7;22,02
2015-4-13;10;317;14,3;68,16
2015-4-13;11;545;16,1;111,61
2015-4-13;12;381;16,9;79,97
2015-4-13;13;196;16,8;42,47
2015-4-13;14;336;17,2;70,96
2015-4-13;15;243;17,3;52,11
2015-4-13;16;176;17,1;38,21
2015-4-13;17;82;16,6;18,13
2015-4-13;18;18;16;4,03
2015-4-13;19;21;15,4;4,72
2015-4-13;20;0;14,7;0
2015-4-13;21;0;14;0
2015-4-13;22;0;13,3;0
2015-4-13;23;0;12,6;0
2015-4-13;24;0;11,9;0
2015-4-14;1;0;11,1;0
2015-4-14;2;0;10,2;0
2015-4-14;3;0;9,4;0
2015-4-14;4;0;8,5;0
2015-4-14;5;0;7,6;0
2015-4-14;6;0;6,8;0
2015-4-14;7;33;8,1;7,66
2015-4-14;8;165;9,7;37,2
2015-4-14;9;346;11,5;75,07
2015-4-14;10;656;13,9;133,25
2015-4-14;11;604;15,2;122,99
2015-4-14;12;609;16,1;123,31
2015-4-14;13;431;16,3;89,96
2015-4-14;14;544;16,6;111,14
2015-4-14;15;442;16,7;91,89
2015-4-14;16;601;17;121,28
2015-4-14;17;357;16,6;75,35
2015-4-14;18;197;15,8;42,9
2015-4-14;19;31;14,6;6,98
2015-4-14;20;0;13,6;0
2015-4-14;21;0;12,5;0
2015-4-14;22;0;11,5;0
2015-4-14;23;0;10,5;0
2015-4-14;24;0;9,4;0
2015-4-15;1;0;8,7;0
2015-4-15;2;0;7,9;0
2015-4-15;3;0;7,1;0
2015-4-15;4;0;6,3;0
2015-4-15;5;0;5,5;0
2015-4-15;6;0;4,7;0
2015-4-15;7;31;5,6;7,28
2015-4-15;8;194;7,6;43,97
2015-4-15;9;356;9,4;77,91
2015-4-15;10;753;12,2;151,68
2015-4-15;11;907;14,4;175,49
2015-4-15;12;980;16;185,34
2015-4-15;13;952;17,1;179,88
2015-4-15;14;940;17,9;177,22
2015-4-15;15;795;18,2;153,81
2015-4-15;16;563;18;113,78
2015-4-15;17;261;16,9;55,92
2015-4-15;18;131;15,5;28,88
2015-4-15;19;32;14;7,22
2015-4-15;20;0;13,3;0
2015-4-15;21;0;12,6;0
2015-4-15;22;0;11,9;0
2015-4-15;23;0;11,2;0
2015-4-15;24;0;10,5;0
2015-4-16;1;0;10;0
2015-4-16;2;0;9,4;0
2015-4-16;3;0;8,9;0
2015-4-16;4;0;8,3;0
2015-4-16;5;0;7,8;0
2015-4-16;6;0;7,2;0
2015-4-16;7;6;7,4;1,4
2015-4-16;8;131;9,2;29,77
2015-4-16;9;354;11,4;76,74
2015-4-16;10;411;12,9;87,58
2015-4-16;11;502;14,2;104,62
2015-4-16;12;721;15,7;143,36
2015-4-16;13;793;17;154,5
2015-4-16;14;584;17,5;117,89
2015-4-16;15;722;18,1;141,67
2015-4-16;16;627;18,5;124,92
2015-4-16;17;198;17,6;42,72
2015-4-16;18;197;16,8;42,68
2015-4-16;19;33;15,7;7,39
2015-4-16;20;0;14,7;0
2015-4-16;21;0;13,8;0
2015-4-16;22;0;12,8;0
2015-4-16;23;0;11,9;0
2015-4-16;24;0;11;0
2015-4-17;1;0;10;0
2015-4-17;2;0;9;0
2015-4-17;3;0;8;0
2015-4-17;4;0;7;0
2015-4-17;5;0;6;0
2015-4-17;6;0;5;0
2015-4-17;7;31;6;7,26
2015-4-17;8;196;8;44,33
2015-4-17;9;314;9,5;69,16
2015-4-17;10;576;11,5;120,16
2015-4-17;11;734;13,2;147,57
2015-4-17;12;554;13,9;114,59
2015-4-17;13;429;14;90,63
2015-4-17;14;727;14,8;145,1
2015-4-17;15;549;15;113
2015-4-17;16;343;14,6;73,31
2015-4-17;17;256;14;55,69
2015-4-17;18;32;12,7;7,27
2015-4-17;19;33;11,6;7,53
2015-4-17;20;0;10,8;0
2015-4-17;21;0;10;0
2015-4-17;22;0;9,2;0
2015-4-17;23;0;8,4;0
2015-4-17;24;0;7,6;0
2015-4-18;1;0;7;0
2015-4-18;2;0;6,4;0
2015-4-18;3;0;5,8;0
2015-4-18;4;0;5,1;0
2015-4-18;5;0;4,5;0
2015-4-18;6;0;3,9;0
2015-4-18;7;35;5,2;8,23
2015-4-18;8;117;6,1;27,04
2015-4-18;9;453;8,8;97,84
2015-4-18;10;449;10,1;96,41
2015-4-18;11;550;11,3;115,38
2015-4-18;12;547;12,1;114,33
2015-4-18;13;555;12,6;115,55
2015-4-18;14;619;13,2;127,04
2015-4-18;15;743;13,9;148,58
2015-4-18;16;323;13,5;69,65
2015-4-18;17;89;12,3;20,06
2015-4-18;18;129;11,5;29
2015-4-18;19;36;10,5;8,25
2015-4-18;20;0;9,9;0
2015-4-18;21;0;9,3;0
2015-4-18;22;0;8,7;0
2015-4-18;23;0;8,2;0
2015-4-18;24;0;7,6;0
2015-4-19;1;0;7,1;0
2015-4-19;2;0;6,5;0
2015-4-19;3;0;6;0
2015-4-19;4;0;5,5;0
2015-4-19;5;0;4,9;0
2015-4-19;6;0;4,4;0
2015-4-19;7;36;5,6;8,44
2015-4-19;8;106;6,5;24,49
2015-4-19;9;256;8,1;57,31
2015-4-19;10;497;10,1;105,85
2015-4-19;11;631;11,9;130,11
2015-4-19;12;636;13,2;130,13
2015-4-19;13;646;14,1;131,32
2015-4-19;14;456;14,3;95,74
2015-4-19;15;670;14,9;135,04
2015-4-19;16;504;15;104,56
2015-4-19;17;329;14,6;70,49
2015-4-19;18;205;13,9;45
2015-4-19;19;37;12,7;8,39
2015-4-19;20;0;12;0
2015-4-19;21;0;11,2;0
2015-4-19;22;0;10,5;0
2015-4-19;23;0;9,8;0
2015-4-19;24;0;9,1;0
2015-4-20;1;0;8,6;0
2015-4-20;2;0;8,1;0
2015-4-20;3;0;7,5;0
2015-4-20;4;0;7;0
2015-4-20;5;0;6,5;0
2015-4-20;6;0;5,9;0
2015-4-20;7;38;7,1;8,85
2015-4-20;8;90;7,6;20,74
2015-4-20;9;174;8,5;39,4
2015-4-20;10;405;10,1;87,61
2015-4-20;11;694;12;141,43
2015-4-20;12;579;13;119,79
2015-4-20;13;413;13,3;87,8
2015-4-20;14;326;13,4;70,3
2015-4-20;15;264;13,1;57,61
2015-4-20;16;163;12,6;36,25
2015-4-20;17;6;11,5;1,38
2015-4-20;18;87;10,9;19,75
2015-4-20;19;33;10,2;7,58
2015-4-20;20;0;9,9;0
2015-4-20;21;0;9,6;0
2015-4-20;22;0;9,3;0
2015-4-20;23;0;9;0
2015-4-20;24;0;8,6;0
2015-4-21;1;0;8,4;0
2015-4-21;2;0;8,1;0
2015-4-21;3;0;7,9;0
2015-4-21;4;0;7,7;0
2015-4-21;5;0;7,4;0
2015-4-21;6;0;7,2;0
2015-4-21;7;41;8,8;9,47
2015-4-21;8;231;10,7;51,28
2015-4-21;9;318;11,8;69,21
2015-4-21;10;412;12,7;87,87
2015-4-21;11;638;14,1;129,88
2015-4-21;12;539;14,7;111,31
2015-4-21;13;613;15,3;124,55
2015-4-21;14;543;15,7;111,48
2015-4-21;15;254;15,2;54,95
2015-4-21;16;20;14;4,52
2015-4-21;17;9;13;2,05
2015-4-21;18;11;12,1;2,51
2015-4-21;19;18;11,4;4,12
2015-4-21;20;0;10,9;0
2015-4-21;21;0;10,4;0
2015-4-21;22;0;9,8;0
2015-4-21;23;0;9,3;0
2015-4-21;24;0;8,8;0
2015-4-22;1;0;8;0
2015-4-22;2;0;7,3;0
2015-4-22;3;0;6,5;0
2015-4-22;4;0;5,7;0
2015-4-22;5;0;4,9;0
2015-4-22;6;0;4,1;0
2015-4-22;7;35;5,3;8,22
2015-4-22;8;226;7,9;50,89
2015-4-22;9;506;10,7;107,28
2015-4-22;10;732;13,2;147,23
2015-4-22;11;938;15,5;179,33
2015-4-22;12;1051;17,4;194,48
2015-4-22;13;1109;18,9;201,09
2015-4-22;14;1067;19,9;193,95
2015-4-22;15;935;20,4;173,93
2015-4-22;16;728;20,3;140,97
2015-4-22;17;493;19,6;100,04
2015-4-22;18;257;18,3;54,71
2015-4-22;19;41;16,4;9,13
2015-4-22;20;0;15,4;0
2015-4-22;21;0;14,4;0
2015-4-22;22;0;13,4;0
2015-4-22;23;0;12,5;0
2015-4-22;24;0;11,5;0
2015-4-23;1;0;10,8;0
2015-4-23;2;0;10,1;0
2015-4-23;3;0;9,4;0
2015-4-23;4;0;8,6;0
2015-4-23;5;0;7,9;0
2015-4-23;6;0;7,2;0
2015-4-23;7;17;7,6;3,96
2015-4-23;8;166;9,4;37,47
2015-4-23;9;304;10,8;66,65
2015-4-23;10;536;12,6;111,96
2015-4-23;11;749;14,3;149,3
2015-4-23;12;250;13,9;54,47
2015-4-23;13;278;13,8;60,31
2015-4-23;14;60;12,6;13,57
2015-4-23;15;44;11,7;10,02
2015-4-23;16;192;11,5;42,73
2015-4-23;17;306;11,7;66,77
2015-4-23;18;112;11,3;25,27
2015-4-23;19;41;10,8;9,38
2015-4-23;20;0;10,6;0
2015-4-23;21;0;10,5;0
2015-4-23;22;0;10,4;0
2015-4-23;23;0;10,2;0
2015-4-23;24;0;10,1;0
2015-4-24;1;0;9,9;0
2015-4-24;2;0;9,8;0
2015-4-24;3;0;9,7;0
2015-4-24;4;0;9,6;0
2015-4-24;5;0;9,5;0
2015-4-24;6;0;9,3;0
2015-4-24;7;22;10;5,07
2015-4-24;8;50;10,4;11,44
2015-4-24;9;88;10,9;19,97
2015-4-24;10;202;11,9;44,79
2015-4-24;11;330;13,2;71,19
2015-4-24;12;317;14;68,26
2015-4-24;13;571;15,3;116,89
2015-4-24;14;327;15,7;69,69
2015-4-24;15;314;16;66,97
2015-4-24;16;289;16,1;61,87
2015-4-24;17;109;15,6;24,11
2015-4-24;18;37;14,9;8,31
2015-4-24;19;35;14,4;7,88
2015-4-24;20;0;13,6;0
2015-4-24;21;0;12,9;0
2015-4-24;22;0;12,1;0
2015-4-24;23;0;11,3;0
2015-4-24;24;0;10,6;0
2015-4-25;1;0;9,7;0
2015-4-25;2;0;8,7;0
2015-4-25;3;0;7,7;0
2015-4-25;4;0;6,7;0
2015-4-25;5;0;5,8;0
2015-4-25;6;0;4,8;0
2015-4-25;7;44;6,2;10,28
2015-4-25;8;173;7,9;39,29
2015-4-25;9;361;9,9;78,75
2015-4-25;10;607;12,1;125,55
2015-4-25;11;711;13,8;143,08
2015-4-25;12;910;15,6;174,8
2015-4-25;13;877;16,8;168,38
2015-4-25;14;922;17,7;174,62
2015-4-25;15;726;18,1;142,35
2015-4-25;16;574;18;115,78
2015-4-25;17;416;17,4;86,56
2015-4-25;18;174;16,2;37,96
2015-4-25;19;42;14,6;9,44
2015-4-25;20;0;13,7;0
2015-4-25;21;0;12,8;0
2015-4-25;22;0;11,9;0
2015-4-25;23;0;11;0
2015-4-25;24;0;10,1;0
2015-4-26;1;0;9,4;0
2015-4-26;2;0;8,7;0
2015-4-26;3;0;8;0
2015-4-26;4;0;7,3;0
2015-4-26;5;0;6,5;0
2015-4-26;6;0;5,8;0
2015-4-26;7;45;7,5;10,45
2015-4-26;8;224;9,9;49,98
2015-4-26;9;496;12,7;104,27
2015-4-26;10;613;14,6;125,01
2015-4-26;11;784;16,3;153,59
2015-4-26;12;860;17,7;164,82
2015-4-26;13;926;18,9;174,05
2015-4-26;14;695;19,2;136,23
2015-4-26;15;656;19,4;129,38
2015-4-26;16;658;19,5;129,65
2015-4-26;17;437;18,9;89,89
2015-4-26;18;188;17,7;40,61
2015-4-26;19;53;16,2;11,79
2015-4-26;20;0;15,2;0
2015-4-26;21;0;14,1;0
2015-4-26;22;0;13;0
2015-4-26;23;0;11,9;0
2015-4-26;24;0;10,9;0
2015-4-27;1;0;10,1;0
2015-4-27;2;0;9,3;0
2015-4-27;3;0;8,5;0
2015-4-27;4;0;7,7;0
2015-4-27;5;0;6,9;0
2015-4-27;6;0;6,1;0
2015-4-27;7;39;7,2;9,08
2015-4-27;8;160;9;36,22
2015-4-27;9;423;11,6;90,55
2015-4-27;10;580;13,7;119,54
2015-4-27;11;567;14,9;116,4
2015-4-27;12;650;16,1;130,64
2015-4-27;13;667;16,9;133,07
2015-4-27;14;548;17,2;111,52
2015-4-27;15;528;17,3;107,78
2015-4-27;16;428;17,2;88,96
2015-4-27;17;390;17;81,69
2015-4-27;18;168;16;36,72
2015-4-27;19;51;14,8;11,43
2015-4-27;20;0;13,4;0
2015-4-27;21;0;12,1;0
2015-4-27;22;0;10,7;0
2015-4-27;23;0;9,3;0
2015-4-27;24;0;7,9;0
2015-4-28;1;0;6,7;0
2015-4-28;2;0;5,4;0
2015-4-28;3;0;4,1;0
2015-4-28;4;0;2,9;0
2015-4-28;5;0;1,6;0
2015-4-28;6;0;0,3;0
2015-4-28;7;47;2,7;11,15
2015-4-28;8;256;5,1;58,14
2015-4-28;9;491;7,3;106,16
2015-4-28;10;759;9,7;154,77
2015-4-28;11;931;11,7;182,03
2015-4-28;12;1035;13,3;196,68
2015-4-28;13;1090;14,6;203,43
2015-4-28;14;1028;15,4;193,29
2015-4-28;15;939;15,8;179,18
2015-4-28;16;746;15,7;147,66
2015-4-28;17;500;14,9;103,86
2015-4-28;18;239;13,5;52,27
2015-4-28;19;12;11,4;2,75
2015-4-28;20;0;10,2;0
2015-4-28;21;0;8,9;0
2015-4-28;22;0;7,7;0
2015-4-28;23;0;6,4;0
2015-4-28;24;0;5,2;0
2015-4-29;1;0;4,4;0
2015-4-29;2;0;3,6;0
2015-4-29;3;0;2,7;0
2015-4-29;4;0;1,8;0
2015-4-29;5;0;0,9;0
2015-4-29;6;0;0,1;0
2015-4-29;7;43;1,7;10,25
2015-4-29;8;265;4,3;60,32
2015-4-29;9;518;6,5;111,94
2015-4-29;10;776;8,7;158,59
2015-4-29;11;933;10,5;183,56
2015-4-29;12;1032;11,9;197,77
2015-4-29;13;1041;12,9;198,04
2015-4-29;14;997;13,5;190,62
2015-4-29;15;905;13,8;175,76
2015-4-29;16;770;13,7;153,39
2015-4-29;17;486;12,9;102,24
2015-4-29;18;232;11,6;51,27
2015-4-29;19;48;9,8;11,02
2015-4-29;20;0;8,6;0
2015-4-29;21;0;7,4;0
2015-4-29;22;0;6,2;0
2015-4-29;23;0;5;0
2015-4-29;24;0;3,8;0
2015-4-30;1;0;3,3;0
2015-4-30;2;0;2,6;0
2015-4-30;3;0;2;0
2015-4-30;4;0;1,3;0
2015-4-30;5;0;0,7;0
2015-4-30;6;0;0;0
2015-4-30;7;66;3,2;15,58
2015-4-30;8;240;4,8;54,72
2015-4-30;9;489;6,9;105,97
2015-4-30;10;754;9,1;154,37
2015-4-30;11;935;11;183,38
2015-4-30;12;1073;12,7;203,11
2015-4-30;13;1116;14;207,95
2015-4-30;14;1062;14,7;199,17
2015-4-30;15;940;15;180,15
2015-4-30;16;770;14,9;152,4
2015-4-30;17;571;14,4;117,44
2015-4-30;18;250;12,9;54,73
2015-4-30;19;43;11;9,83
2015-4-30;20;0;10,6;0
2015-4-30;21;0;10,2;0
2015-4-30;22;0;9,7;0
2015-4-30;23;0;9,3;0
2015-4-30;24;0;8,9;0
2015-5-1;1;0;9,2;0
2015-5-1;2;0;9,6;0
2015-5-1;3;0;10;0
2015-5-1;4;0;10,4;0
2015-5-1;5;0;10,7;0
2015-5-1;6;0;11,1;0
2015-5-1;7;44;13,1;9,95
2015-5-1;8;203;14,5;44,44
2015-5-1;9;393;16,1;82,65
2015-5-1;10;564;17,6;114,21
2015-5-1;11;507;18,3;103,33
2015-5-1;12;691;19,3;135,48
2015-5-1;13;939;20,5;174,44
2015-5-1;14;417;20,4;85,41
2015-5-1;15;405;20,2;83,21
2015-5-1;16;466;20,2;94,72
2015-5-1;17;331;19,9;69
2015-5-1;18;139;19,1;30,07
2015-5-1;19;20;18,1;4,43
2015-5-1;20;0;17,3;0
2015-5-1;21;0;16,6;0
2015-5-1;22;0;15,9;0
2015-5-1;23;0;15,1;0
2015-5-1;24;0;14,4;0
2015-5-2;1;0;13,6;0
2015-5-2;2;0;12,8;0
2015-5-2;3;0;12;0
2015-5-2;4;0;11,1;0
2015-5-2;5;0;10,3;0
2015-5-2;6;0;9,4;0
2015-5-2;7;63;12,2;14,27
2015-5-2;8;241;13,8;52,61
2015-5-2;9;461;15,5;96,11
2015-5-2;10;518;16,5;106,37
2015-5-2;11;684;17,6;135,53
2015-5-2;12;759;18,6;147,51
2015-5-2;13;825;19,4;157,65
2015-5-2;14;740;19,8;143,37
2015-5-2;15;672;20;131,71
2015-5-2;16;461;19,7;94,03
2015-5-2;17;404;19,3;83,41
2015-5-2;18;200;18,4;42,97
2015-5-2;19;50;17,3;11,07
2015-5-2;20;0;16,2;0
2015-5-2;21;0;15,2;0
2015-5-2;22;0;14,2;0
2015-5-2;23;0;13,1;0
2015-5-2;24;0;12,1;0
2015-5-3;1;0;11,3;0
2015-5-3;2;0;10,5;0
2015-5-3;3;0;9,7;0
2015-5-3;4;0;8,8;0
2015-5-3;5;0;8;0
2015-5-3;6;0;7,2;0
2015-5-3;7;63;10,2;14,4
2015-5-3;8;236;11,6;52,12
2015-5-3;9;475;13,4;99,86
2015-5-3;10;730;15,4;145,15
2015-5-3;11;921;17,2;174,96
2015-5-3;12;1039;18,6;191,37
2015-5-3;13;1074;19,8;195,06
2015-5-3;14;1013;20,4;185,57
2015-5-3;15;924;20,8;171,86
2015-5-3;16;748;20,8;143,9
2015-5-3;17;544;20,3;108,97
2015-5-3;18;291;19,3;61,28
2015-5-3;19;49;17,8;10,83
2015-5-3;20;0;16,9;0
2015-5-3;21;0;16,1;0
2015-5-3;22;0;15,3;0
2015-5-3;23;0;14,5;0
2015-5-3;24;0;13,6;0
2015-5-4;1;0;13,2;0
2015-5-4;2;0;12,8;0
2015-5-4;3;0;12,4;0
2015-5-4;4;0;11,9;0
2015-5-4;5;0;11,5;0
2015-5-4;6;0;11,1;0
2015-5-4;7;51;12,9;11,53
2015-5-4;8;212;14,6;46,32
2015-5-4;9;325;15,8;69,26
2015-5-4;10;553;17,4;112,32
2015-5-4;11;769;19;148,84
2015-5-4;12;887;20,4;166,55
2015-5-4;13;972;21,6;178,25
2015-5-4;14;872;22,2;162,52
2015-5-4;15;716;22,5;137,26
2015-5-4;16;476;22,2;95,55
2015-5-4;17;387;21,6;79,19
2015-5-4;18;255;20,9;53,59
2015-5-4;19;46;19,8;10,07
2015-5-4;20;0;18,9;0
2015-5-4;21;0;18,1;0
2015-5-4;22;0;17,3;0
2015-5-4;23;0;16,4;0
2015-5-4;24;0;15,6;0
2015-5-5;1;0;14,9;0
2015-5-5;2;0;14,2;0
2015-5-5;3;0;13,5;0
2015-5-5;4;0;12,8;0
2015-5-5;5;0;12;0
2015-5-5;6;0;11,3;0
2015-5-5;7;64;14,4;14,34
2015-5-5;8;237;15,9;51,24
2015-5-5;9;430;17,4;89,25
2015-5-5;10;525;18,5;106,54
2015-5-5;11;749;19,9;144,79
2015-5-5;12;825;21;156,23
2015-5-5;13;841;21,8;158,05
2015-5-5;14;862;22,4;160,78
2015-5-5;15;833;22,9;155,8
2015-5-5;16;656;23;126,84
2015-5-5;17;409;22,4;83,01
2015-5-5;18;211;21,5;44,54
2015-5-5;19;55;20,2;12
2015-5-5;20;0;18,8;0
2015-5-5;21;0;17,4;0
2015-5-5;22;0;16;0
2015-5-5;23;0;14,6;0
2015-5-5;24;0;13,2;0
2015-5-6;1;0;12;0
2015-5-6;2;0;10,7;0
2015-5-6;3;0;9,4;0
2015-5-6;4;0;8,1;0
2015-5-6;5;0;6,8;0
2015-5-6;6;0;5,4;0
2015-5-6;7;54;7,2;12,54
2015-5-6;8;277;9,9;61,27
2015-5-6;9;529;12,2;110,86
2015-5-6;10;769;14,3;152,73
2015-5-6;11;956;16,1;181,53
2015-5-6;12;1081;17,6;198,62
2015-5-6;13;1114;18,8;201,91
2015-5-6;14;1085;19,5;196,98
2015-5-6;15;951;19,9;176,87
2015-5-6;16;794;19,9;152,19
